ProtocolID,FreezeID,EmpiricalRowID,EmpiricalIndex,FamilyID,ClockIndex,TauCoordinate,TauBasisAxis,BridgeValue,RawFeatureValue,FeatureRule,UsesTargetResiduals,UsesP5Cv3Outcome,PTauCovScoringAuthorized,ClaimBoundary
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.484,21,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,9,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,-0.16666666666666666,-1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.33,22,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,10,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,-0.16666666666666666,-1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.334,23,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,11,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,-0.16666666666666666,-1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.38,24,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.51,25,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,1,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.698,26,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,2,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.706,27,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,3,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.93,28,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,4,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.934,29,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,5,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.317,30,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,6,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.321,31,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,7,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.48,32,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,8,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.484,33,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,9,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.33,34,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,10,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.334,35,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,11,TEMPLATE_B_BRANCH_RESPONSE,B_BRANCH_RESPONSE,0.16666666666666666,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,0,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,0,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,1,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,2,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,2,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.706,3,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,3,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.93,4,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,4,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.934,5,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,5,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.317,6,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,6,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.321,7,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,7,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.48,8,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,8,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_1.484,9,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,9,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.33,10,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,10,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_2.334,11,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,11,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.38,12,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,0,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.51,13,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,1,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.698,14,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,2,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.706,15,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,3,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.93,16,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,4,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_0.934,17,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,5,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.317,18,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,6,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.321,19,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,7,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.48,20,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,8,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_1.484,21,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,9,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.33,22,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,10,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY::z_2.334,23,REGISTERED_HD_CRITERIA_2_LOW_LOSS_PROXY,11,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.38,24,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,0,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.51,25,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,1,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.698,26,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,2,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.706,27,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,3,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.21744269101781405,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.93,28,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,4,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_0.934,29,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,5,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.317,30,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,6,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.321,31,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,7,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.18482628736514195,0.85,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.48,32,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,8,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_1.484,33,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,9,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.33,34,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,10,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY::z_2.334,35,REGISTERED_HD_CRITERIA_3_LOSS_COMPLEXITY,11,TEMPLATE_M_PARENT_MORPHOLOGY,M_PARENT_MORPHOLOGY,0.04348853820356281,0.2,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.38,0,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,0,TEMPLATE_P_MORPH_PROJECTION,P_MORPH_PROJECTION,0.2873536524693031,1.0,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.51,1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,1,TEMPLATE_P_MORPH_PROJECTION,P_MORPH_PROJECTION,0.2488555629086615,0.8660254037844387,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.698,2,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,2,TEMPLATE_P_MORPH_PROJECTION,P_MORPH_PROJECTION,0.14367682623465158,0.5000000000000001,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.706,3,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,3,TEMPLATE_P_MORPH_PROJECTION,P_MORPH_PROJECTION,1.7595336535991648e-17,6.123233995736766e-17,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
P_TAUCOV_BRANCH_LOCALIZED_COVARIANCE_RESPONSE_v1,P_TAUCOV_EPSILON_P3_COORDINATE_BRIDGE_v1,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY::z_0.93,4,REGISTERED_HD_CRITERIA_1_SIMPLE_PROXY,4,TEMPLATE_P_MORPH_PROJECTION,P_MORPH_PROJECTION,-0.12212530229945377,-0.4249999999999998,True,False,False,False,epsilon_p3_coordinate_bridge_frozen_no_empirical_scoring
