AuditID,RouteID,ComponentIndex,GridIndex,z_grid,OmegaInterpolated,OmegaSigmaInterpolated,BackreactionRawWhitened,BackreactionUnitShapeWhitened,WhitenedTarget,K1Whitened,K2LockedWhitened,BackreactionRawResidualToTarget,BackreactionRawResidualToK2,SignStable,RawSignMatchesTarget,RawSignMatchesK2,ClaimBoundary,DepthZone,BridgeTensionClass,AbsResidualToTarget,AbsResidualToK2,K2CloserThanBackreactionToTarget,BackreactionCloserThanK1ToTarget,InvertedBackreactionResidualToTargetForbidden,SubsetID,K2ProjectedBackreactionScale,BackreactionLikeK2Component,K2ResidualFiniteMemoryComponent,BackreactionComponentAbsFractionOfK2,ResidualComponentAbsFractionOfK2,K2ResidualCloserToTargetThanBackreactionComponent,MeasurementValidationAllowed
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,0,0,0.51,1.3279504899504788,1.2343750212843232,0.8583604478335738,0.2551845619715226,-2.745431288481891,-0.0998241209545273,-0.0796921414161646,-3.603791736315465,-0.9380525892497384,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,3.603791736315465,0.9380525892497384,True,False,-1.8870708406483176,all_depth,0.2598323876371881,0.2230298446139235,-0.3027219860300881,2.7986428856168817,3.7986428856168817,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,1,1,0.7375,1.0771617392418218,0.9646464285927884,0.5552722553420286,0.1748388350454061,-2.3025428535703973,-0.1327596978207249,-0.2055224348022593,-2.857815108912426,-0.7607946901442879,True,False,False,backreaction_k2_component_split_no_measurement_validation,low_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,2.857815108912426,0.7607946901442879,True,False,-1.7472705982283687,all_depth,0.2598323876371881,0.14427771589420565,-0.349800150696465,0.7020047034428166,1.7020047034428167,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.5551869317549648,0.1747326892979418,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,-1.3566698833175432,-0.6177161109926084,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.3566698833175432,0.6177161109926084,True,False,-0.2462960198076136,all_depth,0.2598323876371881,0.1442555460628571,-0.2067847253005006,2.3070116675386183,3.3070116675386183,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.3262208507546917,0.1110645248005365,0.173576508880147,0.0124813409147406,0.042579236107518,-0.1526443418745447,-0.2836416146471737,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.1526443418745447,0.2836416146471737,True,True,0.4997973596348387,all_depth,0.2598323876371881,0.08476274254862634,-0.04218350644110834,1.9907060411931676,0.9907060411931676,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,4,4,1.42,0.0226443401832129,0.2507651847635127,0.4041152912950609,0.1242857561843163,-0.6451889001717087,-0.0647507033067011,-0.0759363642193157,-1.0493041914667698,-0.4800516555143767,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.0493041914667698,0.4800516555143767,True,False,-0.2410736088766478,all_depth,0.2598323876371881,0.10500224101789345,-0.18093860523720914,1.3827662424636384,2.382766242463638,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,5,5,1.6475,-0.6127445121788314,0.8407351811765497,-0.2683262521228549,-0.0584563418975793,-0.3814165650725978,-0.0452647958113341,-0.1283810963664025,-0.1130903129497429,0.1399451557564524,True,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.1130903129497429,0.1399451557564524,False,True,-0.6497428171954527,all_depth,0.2598323876371881,-0.06971985075481948,-0.05866124561158301,0.543069445020453,0.4569305549795471,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,6,6,1.875,-1.322530067591245,1.6114568444015571,-0.9773132924082244,-0.2522926159674196,-1.3898183781540705,-0.2174649739432023,-0.8895918169480529,-0.4125050857458461,0.0877214754601715,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.4125050857458461,0.0877214754601715,False,True,-2.367131670562295,all_depth,0.2598323876371881,-0.2539376462359903,-0.6356541707120626,0.2854541165938117,0.7145458834061883,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,7,8,2.33,-2.742101178416072,3.1529001708515727,-1.947301116713794,-0.5129245906371556,-1.2298343207445623,-0.0967721463013744,-0.5156214844006239,0.7174667959692318,1.4316796323131702,False,True,True,backreaction_k2_component_split_no_measurement_validation,high_depth,K2_AND_TARGET_ALIGNED,0.7174667959692318,1.4316796323131702,True,True,-3.1771354374583565,all_depth,0.2598323876371881,-0.5059718986043077,-0.009649585796316251,0.9812855241911937,0.01871447580880626,False,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,2,2,0.965,0.7815712706922793,0.6786122159710037,0.5551869317549648,0.1747326892979418,-0.8014829515625784,-0.0419669552380939,-0.0625291792376435,-1.3566698833175432,-0.6177161109926084,True,False,False,backreaction_k2_component_split_no_measurement_validation,mid_depth,BOTH_ANTI_ALIGNED_OR_NEAR_ZERO,1.3566698833175432,0.6177161109926084,True,False,-0.2462960198076136,mid_high_depth,0.3439665106673345,0.1909657116838588,-0.25349489092150235,3.054025560740042,4.054025560740043,True,False
PROVISIONAL_BACKREACTION_PREFLIGHT_ROW_AUDIT_V1,PUBLIC_PROXY_WHITENED_STANDARDIZED,3,3,1.1925,0.4204242125123772,0.3695459494329899,0.3262208507546917,0.1110645248005365,0.173576508880147,0.0124813409147406,0.042579236107518,-0.1526443418745447,-0.2836416146471737,False,True,True,backreaction_k2_component_split_no_measurement_validation,mid_depth,K2_AND_TARGET_ALIGNED,0.1526443418745447,0.2836416146471737,True,True,0.4997973596348387,mid_high_depth,0.3439665106673345,0.11220904774102061,-0.06962981163350261,2.635299690620998,1.635299690620998,False,False
